Time,bitfinex,bitstamp,btce,cex.io,coinbase,gemini,itbit,kraken,okcoin,others
2019-08-28 00:00:00 UTC,0.0122738047694929,0.0637771238769081,,0.180916698046649,0.0128311685482813,0.03786400663483,0.0321209663771609,0.0232896791887189,,0.9403231301294798
2019-08-29 00:00:00 UTC,0.00918315222299546,0.0763736046033047,,0.0986417596869004,0.0128547628200697,0.0342651574699264,0.0354991974132372,0.0244457861468288,,2.011332373058087
2019-08-30 00:00:00 UTC,0.00594741705417917,0.0839268473718199,,0.166691789141211,0.0121405364817625,0.0332215650960263,0.0329827383009134,0.020114630219703,,1.967612293392003
2019-08-31 00:00:00 UTC,0.00568231619998114,0.0782528291742676,,0.156355393643644,0.011134699446844,0.0466738180332563,0.032643264987693,0.0168034869931708,,1.0646311216480784
2019-09-01 00:00:00 UTC,0.00486389113321412,0.0797882546942507,,0.12992003863667,0.0123852657315466,0.0345638616599765,0.0253582559370538,0.0140629696933958,,0.9134546018819626
2019-09-02 00:00:00 UTC,0.00793585684221946,0.0782183056089272,,0.150370683529593,0.0114826148314036,0.0360789872703362,0.0232706434719001,0.0121984308468579,,0.8946847522789056
2019-09-03 00:00:00 UTC,0.0111725934516362,0.0648209700412452,,0.169261172983046,0.00643540863310189,0.0227939846452972,0.0250964188370538,0.0146524039410406,,0.9123670127663822
2019-09-04 00:00:00 UTC,0.0114823050740916,0.0679596251841017,,0.159665696137649,0.00724668112167957,0.0324313719976395,0.0351258638723659,0.0184359860846586,,0.8751063168020158
2019-09-05 00:00:00 UTC,0.0112470037623102,0.0744226898140011,,0.150210685098764,0.00811933377937582,0.0366508132872271,0.028058717016129,0.0221256460778694,,0.8674591609429424
2019-09-06 00:00:00 UTC,0.0119588663804493,0.0849249237028447,,0.143501116889023,0.00677578796272855,0.0323632555789282,0.02828268405563,0.0221453171489478,,0.8675785401824226
2019-09-07 00:00:00 UTC,0.0129952842983184,0.0803300011221887,,0.146384304527664,0.00686308001212888,0.0484594086360489,0.0265915155850925,0.0169808290837791,,0.8287480768316892
