Time,
2018-07-11 00:00:00 UTC,202603.0
2018-07-12 00:00:00 UTC,203535.0
2018-07-13 00:00:00 UTC,207904.0
2018-07-14 00:00:00 UTC,176475.0
2018-07-15 00:00:00 UTC,161151.0
2018-07-16 00:00:00 UTC,207842.0
2018-07-17 00:00:00 UTC,233966.0
2018-07-18 00:00:00 UTC,238769.0
2018-07-19 00:00:00 UTC,225039.0
2018-07-20 00:00:00 UTC,225529.0
2018-07-21 00:00:00 UTC,184803.0
2018-07-22 00:00:00 UTC,167129.0
2018-07-23 00:00:00 UTC,229480.0
2018-07-24 00:00:00 UTC,259358.0
2018-07-25 00:00:00 UTC,251265.0
2018-07-26 00:00:00 UTC,231679.0
2018-07-27 00:00:00 UTC,229397.0
2018-07-28 00:00:00 UTC,188238.0
2018-07-29 00:00:00 UTC,168407.0
2018-07-30 00:00:00 UTC,230924.0
2018-07-31 00:00:00 UTC,242977.0
2018-08-01 00:00:00 UTC,241044.0
2018-08-02 00:00:00 UTC,224873.0
2018-08-03 00:00:00 UTC,229859.0
2018-08-04 00:00:00 UTC,191657.0
2018-08-05 00:00:00 UTC,172181.0
2018-08-06 00:00:00 UTC,221002.0
2018-08-07 00:00:00 UTC,233045.0
2018-08-08 00:00:00 UTC,235311.0
2018-08-09 00:00:00 UTC,222326.0
2018-08-10 00:00:00 UTC,226148.0
2018-08-11 00:00:00 UTC,192438.0
2018-08-12 00:00:00 UTC,165044.0
2018-08-13 00:00:00 UTC,222229.0
2018-08-14 00:00:00 UTC,247622.0
2018-08-15 00:00:00 UTC,246066.0
2018-08-16 00:00:00 UTC,232335.0
2018-08-17 00:00:00 UTC,233794.0
2018-08-18 00:00:00 UTC,190935.0
2018-08-19 00:00:00 UTC,167400.0
2018-08-20 00:00:00 UTC,214983.0
2018-08-21 00:00:00 UTC,217777.0
2018-08-22 00:00:00 UTC,230333.0
2018-08-23 00:00:00 UTC,217352.0
2018-08-24 00:00:00 UTC,219848.0
2018-08-25 00:00:00 UTC,196420.0
2018-08-26 00:00:00 UTC,172747.0
2018-08-27 00:00:00 UTC,223656.0
2018-08-28 00:00:00 UTC,238039.0
2018-08-29 00:00:00 UTC,237508.0
2018-08-30 00:00:00 UTC,231391.0
2018-08-31 00:00:00 UTC,237076.0
2018-09-01 00:00:00 UTC,213331.0
2018-09-02 00:00:00 UTC,187145.0
2018-09-03 00:00:00 UTC,222897.0
2018-09-04 00:00:00 UTC,232265.0
2018-09-05 00:00:00 UTC,246477.0
2018-09-06 00:00:00 UTC,252261.0
2018-09-07 00:00:00 UTC,230790.0
2018-09-08 00:00:00 UTC,204428.0
2018-09-09 00:00:00 UTC,188912.0
2018-09-10 00:00:00 UTC,225374.0
2018-09-11 00:00:00 UTC,237571.0
2018-09-12 00:00:00 UTC,233275.0
2018-09-13 00:00:00 UTC,234209.0
2018-09-14 00:00:00 UTC,223250.0
2018-09-15 00:00:00 UTC,211071.0
2018-09-16 00:00:00 UTC,179483.0
2018-09-17 00:00:00 UTC,240152.0
2018-09-18 00:00:00 UTC,244259.0
2018-09-19 00:00:00 UTC,251037.0
2018-09-20 00:00:00 UTC,253674.0
2018-09-21 00:00:00 UTC,273051.0
2018-09-22 00:00:00 UTC,225537.0
2018-09-23 00:00:00 UTC,200319.0
2018-09-24 00:00:00 UTC,237670.0
2018-09-25 00:00:00 UTC,252113.0
2018-09-26 00:00:00 UTC,243927.0
2018-09-27 00:00:00 UTC,248686.0
2018-09-28 00:00:00 UTC,254239.0
2018-09-29 00:00:00 UTC,218339.0
2018-09-30 00:00:00 UTC,208210.0
2018-10-01 00:00:00 UTC,242820.0
2018-10-02 00:00:00 UTC,244772.0
2018-10-03 00:00:00 UTC,242303.0
2018-10-04 00:00:00 UTC,243157.0
2018-10-05 00:00:00 UTC,244719.0
2018-10-06 00:00:00 UTC,214843.0
2018-10-07 00:00:00 UTC,219731.0
2018-10-08 00:00:00 UTC,248041.0
2018-10-09 00:00:00 UTC,235862.0
2018-10-10 00:00:00 UTC,244945.0
2018-10-11 00:00:00 UTC,262467.0
2018-10-12 00:00:00 UTC,243174.0
2018-10-13 00:00:00 UTC,205097.0
2018-10-14 00:00:00 UTC,191259.0
2018-10-15 00:00:00 UTC,266945.0
2018-10-16 00:00:00 UTC,257967.0
